% Yield (g): 17825.1
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

0.586959 1.26431 147.357 0.657046 10 0.391322 0.987944 0
0.594333 1.26796 147.32 0.666269 10 0.391105 0.987817 0
0.601709 1.27162 147.284 0.675521 10 0.390888 0.98769 0
0.609086 1.27529 147.247 0.684799 10 0.390671 0.987562 0
0.616461 1.27897 147.21 0.6941 10 0.390453 0.987434 0
0.623839 1.28266 147.173 0.70343 10 0.390235 0.987306 0
0.631217 1.28636 147.136 0.712787 10 0.390016 0.987177 0
0.638596 1.29006 147.099 0.722169 10 0.389797 0.987048 0
0.645974 1.29378 147.062 0.731578 10 0.389578 0.986919 0
0.653352 1.2975 147.025 0.741011 10 0.389358 0.986789 0
0.66073 1.30123 146.988 0.750471 10 0.389138 0.986659 0
0.668111 1.30497 146.95 0.75996 10 0.388917 0.986529 0
0.675493 1.30872 146.913 0.769476 10 0.388697 0.986398 0
0.682875 1.31248 146.875 0.779018 10 0.388475 0.986267 0
0.690258 1.31625 146.837 0.788589 10 0.388254 0.986136 0
0.697644 1.32003 146.8 0.798188 10 0.388032 0.986004 0
0.705029 1.32382 146.762 0.807814 10 0.387809 0.985872 0
0.712413 1.32761 146.724 0.817465 10 0.387587 0.98574 0
0.719799 1.33142 146.686 0.827143 10 0.387364 0.985607 0
0.727185 1.33523 146.648 0.836848 10 0.38714 0.985474 0
0.734573 1.33906 146.609 0.846583 10 0.386916 0.985341 0
0.741962 1.34289 146.571 0.856346 10 0.386692 0.985207 0
0.749352 1.34673 146.533 0.866137 10 0.386468 0.985073 0
0.756742 1.35058 146.494 0.875953 10 0.386243 0.984939 0
0.764135 1.35444 146.456 0.885801 10 0.386017 0.984804 0
0.771526 1.35831 146.417 0.895674 10 0.385791 0.984669 0
0.778922 1.36219 146.378 0.905578 10 0.385565 0.984534 0
0.786317 1.36608 146.339 0.915511 10 0.385339 0.984398 0
0.793712 1.36998 146.3 0.925468 10 0.385112 0.984262 0
0.801109 1.37388 146.261 0.935456 10 0.384885 0.984125 0
0.808507 1.3778 146.222 0.945472 10 0.384657 0.983988 0
0.815906 1.38172 146.183 0.955516 10 0.384429 0.983851 0
0.823307 1.38566 146.143 0.965591 10 0.3842 0.983713 0
0.830708 1.3896 146.104 0.975693 10 0.383972 0.983576 0
0.838111 1.39356 146.064 0.985825 10 0.383742 0.983437 0
0.845514 1.39752 146.025 0.995985 10 0.383513 0.983299 0
